GEM location ID,bus_id,bus_name
L100001079667,way/239316403-380,Zonguldak
L100001079801,way/174078394-380,Duzce
L100001077708,way/693406206-380,Siirt
L100001077677,way/176009144-380,Etimesgut
L100001078704,way/468958964-380,Canakkale
L100001079008,way/468958964-380,Canakkale
L100001079904,way/468958964-380,Canakkale
L100001080034,way/468958964-380,Canakkale
L100001077922,way/176009144-380,Etimesgut
L100001078284,way/176009144-380,Etimesgut
L100001078326,way/176009144-380,Etimesgut
L100001078370,way/176009144-380,Etimesgut
L100001078582,way/176009144-380,Etimesgut
L100001078453,way/176009144-380,Etimesgut
L100001078476,way/176009144-380,Etimesgut
L100001078533,way/176009144-380,Etimesgut
L100001078575,way/176009144-380,Etimesgut
L100001078603,way/176009144-380,Etimesgut
L100001078692,way/176009144-380,Etimesgut
L100001078873,way/176009144-380,Etimesgut
L100001079045,way/176009144-380,Etimesgut
L100001079048,way/176009144-380,Etimesgut
L100001079246,way/176009144-380,Etimesgut
L100001079063,way/176009144-380,Etimesgut
L100001079096,way/176009144-380,Etimesgut
L100001079164,way/176009144-380,Etimesgut
L100001079229,way/176009144-380,Etimesgut
L100001079287,way/176009144-380,Etimesgut
L100001079325,way/176009144-380,Etimesgut
L100001079341,way/176009144-380,Etimesgut
L100001079351,way/176009144-380,Etimesgut
L100001079369,way/176009144-380,Etimesgut
L100001080077,way/176009144-380,Etimesgut
L100001079682,way/176009144-380,Etimesgut
L100001079849,way/176009144-380,Etimesgut
L100001079895,way/176009144-380,Etimesgut
L100001079940,way/176009144-380,Etimesgut
L100001017983,TR123-380,Denizli
L100001017972,way/128190689-380,Elbistan
L100001077889,way/169679398-380,Amasya
L100001078114,way/169679398-380,Amasya
L100001078130,way/169679398-380,Amasya
L100001078150,way/169679398-380,Amasya
L100001078384,way/169679398-380,Amasya
L100001078161,way/169679398-380,Amasya
L100001078162,way/169679398-380,Amasya
L100001078229,way/169679398-380,Amasya
L100001078255,way/176009144-380,Etimesgut
L100001078501,way/169679398-380,Amasya
L100001078552,way/169679398-380,Amasya
L100001078553,way/169679398-380,Amasya
L100001078676,way/169679398-380,Amasya
L100001078684,way/169679398-380,Amasya
L100001078813,way/169679398-380,Amasya
L100001078710,way/169679398-380,Amasya
L100001078776,way/169679398-380,Amasya
L100001078777,way/169679398-380,Amasya
L100001078786,way/169679398-380,Amasya
L100001078820,way/176009144-380,Etimesgut
L100001078860,way/169679398-380,Amasya
L100001078963,way/169679398-380,Amasya
L100001079213,way/169679398-380,Amasya
L100001079218,way/169679398-380,Amasya
L100001079709,way/169679398-380,Amasya
L100001079345,way/169679398-380,Amasya
L100001079665,way/176009144-380,Etimesgut
L100001079678,way/169679398-380,Amasya
L100001079702,way/169679398-380,Amasya
L100001079744,way/169679398-380,Amasya
L100001079776,way/176009144-380,Etimesgut
L100001079845,way/169679398-380,Amasya
L100001079861,way/169679398-380,Amasya
L100001079869,way/169679398-380,Amasya
L100001080010,way/169679398-380,Amasya
L100001080017,way/169679398-380,Amasya
L100001080020,way/169679398-380,Amasya
L100000831478,way/229782457-380,Adyaman
L100001078497,way/128190689-380,Elbistan
L100000831479,way/127986151-380,Akhisar
L100000831480,way/127886746-380,Milas
L100000831362,way/233873985-380,Arapgir
L100000831363,way/177818606-380,Osmaniye
L100001049961,way/129553303-380,Diyarbakr
L100001077775,way/229782457-380,Adyaman
L100001077791,way/229782457-380,Adyaman
L100001077859,way/229782457-380,Adyaman
L100001077919,way/194508537-380,Cermik
L100001078195,way/229782457-380,Adyaman
L100001079964,way/229782457-380,Adyaman
L100001079980,way/229782457-380,Adyaman
L100001079990,way/229782457-380,Adyaman
L100001080000,way/194508537-380,Cermik
L100001080004,way/229782457-380,Adyaman
L100001080018,way/194508537-380,Cermik
L100001080031,way/229782457-380,Adyaman
L100001080050,way/229782457-380,Adyaman
L100001080071,way/194508537-380,Cermik
L100001077988,way/194508537-380,Cermik
L100001078016,way/129553303-380,Diyarbakr
L100001078037,way/229782457-380,Adyaman
L100001078109,way/229782457-380,Adyaman
L100001078221,way/129553303-380,Diyarbakr
L100001078236,way/194508537-380,Cermik
L100001078310,way/194508537-380,Cermik
L100001078324,way/194508537-380,Cermik
L100001078386,way/229782457-380,Adyaman
L100001078550,way/129553303-380,Diyarbakr
L100001079607,way/194508537-380,Cermik
L100001079612,way/194508537-380,Cermik
L100001079621,way/229782457-380,Adyaman
L100001079700,way/194508537-380,Cermik
L100001079740,way/229782457-380,Adyaman
L100001079943,way/229782457-380,Adyaman
L100001079768,way/229782457-380,Adyaman
L100001079796,way/129553303-380,Diyarbakr
L100001079866,way/229782457-380,Adyaman
L100001079937,way/129553303-380,Diyarbakr
L100001078492,way/129553303-380,Diyarbakr
L100001078521,way/229782457-380,Adyaman
L100001078528,way/129553303-380,Diyarbakr
L100001078545,way/194508537-380,Cermik
L100001078560,way/194508537-380,Cermik
L100001078778,way/229782457-380,Adyaman
L100001078927,way/229782457-380,Adyaman
L100001078994,way/229782457-380,Adyaman
L100001079037,way/229782457-380,Adyaman
L100001079299,way/194508537-380,Cermik
L100001079085,way/194508537-380,Cermik
L100001079159,way/229782457-380,Adyaman
L100001079209,way/194508537-380,Cermik
L100001079291,way/229782457-380,Adyaman
L100001079382,way/194508537-380,Cermik
L100001079406,way/129553303-380,Diyarbakr
L100001079440,way/229782457-380,Adyaman
L100001079459,way/129553303-380,Diyarbakr
L100001079498,way/229782457-380,Adyaman
L100001079605,way/229782457-380,Adyaman
L100001079530,way/129553303-380,Diyarbakr
L100001079552,way/194508537-380,Cermik
L100001079553,way/194508537-380,Cermik
L100001079589,way/229782457-380,Adyaman
L100001079130,way/130569382-380,Izmir
L100001017979,way/169679398-380,Amasya
L100001017997,way/693406206-380,Siirt
L100001077817,way/693406206-380,Siirt
L100001079094,way/693406206-380,Siirt
L100001079328,way/693406206-380,Siirt
L100001079365,way/693406206-380,Siirt
L100001079753,way/693406206-380,Siirt
L100000921424,way/130569382-380,Izmir
L100000921425,way/132128807-380,Kocaeli
L100000921426,way/169679398-380,Amasya
L100000921428,way/173348127-380,Corlu
L100000921429,way/127986151-380,Akhisar
L100000921430,way/130569382-380,Izmir
L100000921431,way/130569382-380,Izmir
L100000921432,way/130569382-380,Izmir
L100000921433,way/172934516-380,Beysehir
L100001050118,way/172934497-380,Konya
L100001049776,way/130569382-380,Izmir
L100000921434,way/169679398-380,Amasya
L100000921435,way/177818606-380,Osmaniye
L100000921436,way/172934497-380,Konya
L100000921437,way/128190689-380,Elbistan
L100000921439,way/130569382-380,Izmir
L100000921441,TR44-380,Istanbul
L100000921442,TR123-380,Denizli
L100000921444,way/127986151-380,Akhisar
L100000921446,way/169679398-380,Amasya
L100000921447,way/169679398-380,Amasya
L100000921448,way/177818606-380,Osmaniye
L100000921449,way/233873985-380,Arapgir
L100000921450,way/172934497-380,Konya
L100000921452,way/127886746-380,Milas
L100000921453,way/127886746-380,Milas
L100000921454,way/169679398-380,Amasya
L100000921455,way/176009144-380,Etimesgut
L100000921456,way/173348127-380,Corlu
L100000921457,TR44-380,Istanbul
L100000921459,way/177818606-380,Osmaniye
L100000921461,way/173348127-380,Corlu
L100000921462,way/173348127-380,Corlu
L100000921463,way/130569382-380,Izmir
L100000921464,way/127886746-380,Milas
L100000921465,way/902347576-380,Van
L100000921466,way/172934497-380,Konya
L100000921467,way/173348127-380,Corlu
L100000921468,way/127986151-380,Akhisar
L100000921469,way/173348127-380,Corlu
L100000921470,way/173348127-380,Corlu
L100000921471,way/173348127-380,Corlu
L100000921472,way/173348127-380,Corlu
L100000921473,way/468958964-380,Canakkale
L100000921474,way/621764967-380,Ordu
L100000921475,way/177818606-380,Osmaniye
L100000921477,way/621764967-380,Ordu
L100000921478,way/127986151-380,Akhisar
L100000921479,way/127986151-380,Akhisar
L100000921480,way/127986151-380,Akhisar
L100000921483,way/468958964-380,Canakkale
L100000921484,way/468958964-380,Canakkale
L100000921485,way/130740157-380,Afyonkarahisar
L100000921486,way/130569382-380,Izmir
L100000921487,way/468958964-380,Canakkale
L100000921488,TR44-380,Istanbul
L100000921489,way/468958964-380,Canakkale
L100000921490,way/172934497-380,Konya
L100000921491,way/468958964-380,Canakkale
L100000921492,way/130569382-380,Izmir
L100000921493,way/173348127-380,Corlu
L100000921494,way/52613323-380,Esenyurt
L100000921495,way/127986151-380,Akhisar
L100000921496,TR44-380,Istanbul
L100000921497,way/190391204-380,Hatay
L100000921498,way/128190689-380,Elbistan
L100000921499,way/130569382-380,Izmir
L100000921502,way/172934497-380,Konya
L100001049780,way/130569382-380,Izmir
L100000921503,way/127886746-380,Milas
L100000921504,way/128190689-380,Elbistan
L100000921505,way/130569382-380,Izmir
L100000921508,TR123-380,Denizli
L100000921509,way/129553303-380,Diyarbakr
L100000921510,way/177818606-380,Osmaniye
L100000921511,TR123-380,Denizli
L100000921512,way/52613323-380,Esenyurt
L100001050089,way/172934516-380,Beysehir
L100000921514,way/127986151-380,Akhisar
L100000921515,way/130740157-380,Afyonkarahisar
L100000921516,way/173348127-380,Corlu
L100000921517,way/468958964-380,Canakkale
L100000921518,way/173348127-380,Corlu
L100000921519,way/172934497-380,Konya
L100000921520,way/172934497-380,Konya
L100000921522,way/468958964-380,Canakkale
L100000921526,TR44-380,Istanbul
L100000921528,way/173348127-380,Corlu
L100001050104,way/130569382-380,Izmir
L100000921529,way/127886746-380,Milas
L100000921531,way/130569382-380,Izmir
L100001050099,way/127886746-380,Milas
L100000921532,way/468958964-380,Canakkale
L100000921533,way/173348127-380,Corlu
L100000921534,way/127986151-380,Akhisar
L100000921536,way/468958964-380,Canakkale
L100000921537,way/468958964-380,Canakkale
L100000921538,way/127986151-380,Akhisar
L100000921539,way/127886746-380,Milas
L100000921540,way/130569382-380,Izmir
L100000921541,way/172934497-380,Konya
L100000921542,way/132128807-380,Kocaeli
L100000921543,way/129553303-380,Diyarbakr
L100000921545,way/128190689-380,Elbistan
L100001050095,way/177818606-380,Osmaniye
L100000921546,way/966899330-380,Sakarya
L100000921547,TR44-380,Istanbul
L100000921548,way/130569382-380,Izmir
L100000921552,way/468958964-380,Canakkale
L100000921556,TR44-380,Istanbul
L100000921560,way/127986151-380,Akhisar
L100001049783,TR123-380,Denizli
L100000921561,way/173348127-380,Corlu
L100000921562,way/169679398-380,Amasya
L100000921563,way/468958964-380,Canakkale
L100001049786,way/468958964-380,Canakkale
L100000921564,TR44-380,Istanbul
L100000921565,way/177818606-380,Osmaniye
L100000921566,way/468958964-380,Canakkale
L100000921567,way/127986151-380,Akhisar
L100000921568,way/169679398-380,Amasya
L100000921569,way/468958964-380,Canakkale
L100001049788,way/173348127-380,Corlu
L100000921570,way/468958964-380,Canakkale
L100000921571,way/130740157-380,Afyonkarahisar
L100000921572,way/468958964-380,Canakkale
L100000921573,way/191530942-380,Agr
L100000921574,TR44-380,Istanbul
L100000921575,way/52613323-380,Esenyurt
L100000921557,way/173348127-380,Corlu
L100000921576,way/173348127-380,Corlu
L100000921577,way/966899330-380,Sakarya
L100000921578,way/128190689-380,Elbistan
L100000921579,way/173348127-380,Corlu
L100000921580,way/173348127-380,Corlu
L100000921581,way/130569382-380,Izmir
L100000921582,way/173348127-380,Corlu
L100000921583,way/128190689-380,Elbistan
L100000921584,way/130569382-380,Izmir
L100000921585,way/130569382-380,Izmir
L100000921586,way/173348127-380,Corlu
L100000921587,way/127986151-380,Akhisar
L100000921588,way/172934497-380,Konya
L100000921589,TR44-380,Istanbul
L100000921591,way/468958964-380,Canakkale
L100000921592,TR136-380,Antalya
L100000921593,way/127886746-380,Milas
L100000921594,way/132128807-380,Kocaeli
L100000921595,way/229782457-380,Adyaman
L100000921596,way/127986151-380,Akhisar
L100000921597,way/169679398-380,Amasya
L100000921598,way/127986151-380,Akhisar
L100000921599,way/52613323-380,Esenyurt
L100001050075,way/127986151-380,Akhisar
L100001049789,way/127886746-380,Milas
L100000921600,way/127986151-380,Akhisar
L100000921601,TR123-380,Denizli
L100000921602,TR123-380,Denizli
L100000921603,way/127986151-380,Akhisar
L100000921604,way/173348127-380,Corlu
L100000921605,way/173348127-380,Corlu
L100000921606,way/468958964-380,Canakkale
L100000921607,way/169679398-380,Amasya
L100000921608,way/130569382-380,Izmir
L100000921609,way/468958964-380,Canakkale
L100000921610,way/130740157-380,Afyonkarahisar
L100000921611,way/128190689-380,Elbistan
L100000921612,way/130569382-380,Izmir
L100000921613,way/130569382-380,Izmir
L100000921614,way/468958964-380,Canakkale
L100000921615,way/468958964-380,Canakkale
L100000921616,way/468958964-380,Canakkale
L100000921617,way/130569382-380,Izmir
L100000921618,way/52613323-380,Esenyurt
L100000921619,TR44-380,Istanbul
L100000921620,way/172934497-380,Konya
L100000921621,way/177818606-380,Osmaniye
L100000921622,way/130569382-380,Izmir
L100000921623,way/127986151-380,Akhisar
L100000921624,way/172934497-380,Konya
L100000921625,way/127886746-380,Milas
L100000921626,way/127886746-380,Milas
L100000921627,TR44-380,Istanbul
L100000921629,way/130569382-380,Izmir
L100000921630,way/468958964-380,Canakkale
L100000921631,way/130569382-380,Izmir
L100000921632,way/169679398-380,Amasya
L100000921633,way/172934497-380,Konya
L100001050092,way/172934497-380,Konya
L100000921634,way/130569382-380,Izmir
L100000921635,way/132128807-380,Kocaeli
L100000921636,way/132128807-380,Kocaeli
L100000921638,way/194082258-380,Erzurum
L100000921639,way/132128807-380,Kocaeli
L100000921640,way/693406206-380,Siirt
L100000921641,way/130569382-380,Izmir
L100000921642,way/130569382-380,Izmir
L100000921643,way/172934497-380,Konya
L100000921644,way/172934497-380,Konya
L100000921645,way/194082258-380,Erzurum
L100000921646,way/130569382-380,Izmir
L100000921648,way/173348127-380,Corlu
L100001042903,way/621764967-380,Ordu
L100000921650,way/190391204-380,Hatay
L100000921651,way/127986151-380,Akhisar
L100000921652,way/127986151-380,Akhisar
L100000921653,way/127886746-380,Milas
L100000921654,way/127986151-380,Akhisar
L100000921655,way/130569382-380,Izmir
L100001049790,way/468958964-380,Canakkale
L100000921656,way/190391204-380,Hatay
L100000921657,way/132128807-380,Kocaeli
L100000921658,way/468958964-380,Canakkale
L100000921660,way/130569382-380,Izmir
L100000921661,way/127986151-380,Akhisar
L100000921662,way/127986151-380,Akhisar
L100000921663,way/127986151-380,Akhisar
L100000921664,way/127986151-380,Akhisar
L100001050073,way/132128807-380,Kocaeli
L100001050158,way/194082258-380,Erzurum
L100001050069,way/172934497-380,Konya
L100001050093,way/194082258-380,Erzurum
L100001050116,way/169679398-380,Amasya
L100001050061,way/194508537-380,Cermik
L100001050063,way/172934497-380,Konya
L100001050074,way/128190689-380,Elbistan
L100001050088,way/169679398-380,Amasya
L100000921666,way/468958964-380,Canakkale
L100000921667,way/468958964-380,Canakkale
L100000921668,way/173348127-380,Corlu
L100000921669,way/130569382-380,Izmir
L100000921670,way/127986151-380,Akhisar
L100000921671,way/130569382-380,Izmir
L100000921672,way/468958964-380,Canakkale
L100000921673,way/468958964-380,Canakkale
L100000921674,way/128190689-380,Elbistan
L100000921675,way/177818606-380,Osmaniye
L100000921676,way/468958964-380,Canakkale
L100000921677,way/127886746-380,Milas
L100000921678,way/130569382-380,Izmir
L100000921679,way/127986151-380,Akhisar
L100000921680,way/190391204-380,Hatay
L100000921681,way/130569382-380,Izmir
L100000921682,way/130569382-380,Izmir
L100000921728,TR44-380,Istanbul
L100000921683,way/468958964-380,Canakkale
L100000921684,way/177818606-380,Osmaniye
L100000921685,way/177818606-380,Osmaniye
L100000921686,way/190391204-380,Hatay
L100000921688,way/172934497-380,Konya
L100000921689,way/127986151-380,Akhisar
L100000921690,way/130569382-380,Izmir
L100000921691,way/966899330-380,Sakarya
L100000921692,way/173348127-380,Corlu
L100000921693,way/194508537-380,Cermik
L100000921694,way/194082258-380,Erzurum
L100000921695,way/130569382-380,Izmir
L100000921696,way/130569382-380,Izmir
L100000921697,way/130569382-380,Izmir
L100000921698,way/127986151-380,Akhisar
L100000921699,way/127986151-380,Akhisar
L100000921701,way/468958964-380,Canakkale
L100000921703,way/127986151-380,Akhisar
L100000921705,TR44-380,Istanbul
L100000921706,way/127986151-380,Akhisar
L100000921707,way/173348127-380,Corlu
L100000921709,way/130569382-380,Izmir
L100000921710,way/169679398-380,Amasya
L100000921712,way/127886746-380,Milas
L100000921714,way/468958964-380,Canakkale
L100000921715,TR44-380,Istanbul
L100000921716,way/130740157-380,Afyonkarahisar
L100000921717,way/127986151-380,Akhisar
L100000921718,way/130569382-380,Izmir
L100000921719,way/130569382-380,Izmir
L100000921720,way/130740157-380,Afyonkarahisar
L100000921721,way/127986151-380,Akhisar
L100000922246,way/130740157-380,Afyonkarahisar
L100000921722,way/173348127-380,Corlu
L100000921723,way/130569382-380,Izmir
L100000921724,way/177818606-380,Osmaniye
L100000921725,way/177818606-380,Osmaniye
L100000921727,TR44-380,Istanbul
L100000921729,way/173348127-380,Corlu
L100000921731,way/130569382-380,Izmir
L100000921735,way/130569382-380,Izmir
L100000921736,way/468958964-380,Canakkale
L100000921737,way/468958964-380,Canakkale
L100000921738,way/130569382-380,Izmir
L100000921739,way/127986151-380,Akhisar
L100000921740,way/173348127-380,Corlu
L100000921741,way/130569382-380,Izmir
L100000921742,way/177818606-380,Osmaniye
L100000921743,way/190391204-380,Hatay
L100000921745,way/132128807-380,Kocaeli
L100000921440,way/127886746-380,Milas
L100000921443,way/130569382-380,Izmir
L100000921445,way/172934497-380,Konya
L100000921521,way/130569382-380,Izmir
L100000921525,way/173348127-380,Corlu
L100000921530,way/169679398-380,Amasya
L100000921550,way/169679398-380,Amasya
L100000921555,TR44-380,Istanbul
L100000921702,way/52613323-380,Esenyurt
L100000921708,way/52613323-380,Esenyurt
L100000921713,way/127986151-380,Akhisar
L100000103674,way/128190689-380,Elbistan
L100000104734,way/127986151-380,Akhisar
L100000103657,way/177818606-380,Osmaniye
L100000103627,way/132128807-380,Kocaeli
L100000103634,way/468958964-380,Canakkale
L100000103635,way/468958964-380,Canakkale
L100000103718,way/239316403-380,Zonguldak
L100000103617,way/176009144-380,Etimesgut
L100000103636,way/468958964-380,Canakkale
L100000104627,way/172934497-380,Konya
L100000103596,way/177818606-380,Osmaniye
L100000104736,way/173348127-380,Corlu
L100000103679,TR44-380,Istanbul
L100000103641,way/468958964-380,Canakkale
L100000103640,way/468958964-380,Canakkale
L100000103601,way/177818606-380,Osmaniye
L100000103669,way/130569382-380,Izmir
L100000103708,way/128190689-380,Elbistan
L100000104454,way/239316403-380,Zonguldak
L100000103698,way/127886746-380,Milas
L100000104735,way/130569382-380,Izmir
L100000103630,TR44-380,Istanbul
L100000103684,TR44-380,Istanbul
L100000103685,way/130740157-380,Afyonkarahisar
L100000103710,way/693406206-380,Siirt
L100000103687,way/127986151-380,Akhisar
L100000103688,way/127986151-380,Akhisar
L100000103610,way/128190689-380,Elbistan
L100000103686,TR44-380,Istanbul
L100000103700,way/127886746-380,Milas
L100000103701,way/127886746-380,Milas
L100000103655,way/176009144-380,Etimesgut
L100000103725,way/239316403-380,Zonguldak
L100001061754,way/127886746-380,Milas
L100001044957,way/130740157-380,Afyonkarahisar
L100001026021,way/191530942-380,Agr
L100000700003,TR123-380,Denizli
L100000700243,TR123-380,Denizli
L100001044958,way/468958964-380,Canakkale
L100001044982,TR123-380,Denizli
L100001044991,TR123-380,Denizli
L100000700244,way/127886746-380,Milas
L100000700043,way/127886746-380,Milas
L100000700046,way/130569382-380,Izmir
L100000700047,way/130569382-380,Izmir
L100001026018,way/127886746-380,Milas
L100001044990,TR123-380,Denizli
L100001061762,way/130569382-380,Izmir
L100000700245,way/130569382-380,Izmir
L100001025880,TR123-380,Denizli
L100000700057,TR123-380,Denizli
L100001026024,way/130569382-380,Izmir
L100001061796,way/172934497-380,Konya
L100001044960,way/468958964-380,Canakkale
L100001044977,TR123-380,Denizli
L100001045001,way/127886746-380,Milas
L100001044995,TR123-380,Denizli
L100000700246,TR123-380,Denizli
L100000700079,TR123-380,Denizli
L100000700080,TR123-380,Denizli
L100001045041,TR123-380,Denizli
L100001026023,way/130569382-380,Izmir
L100001044992,TR123-380,Denizli
L100000700097,TR123-380,Denizli
L100001045039,way/130569382-380,Izmir
L100000700102,way/130569382-380,Izmir
L100001044978,TR123-380,Denizli
L100000700108,TR123-380,Denizli
L100001061795,way/130569382-380,Izmir
L100001026020,way/127886746-380,Milas
L100001025881,TR123-380,Denizli
L100001044981,TR123-380,Denizli
L100000700137,TR123-380,Denizli
L100000700152,way/130569382-380,Izmir
L100001044962,way/130569382-380,Izmir
L100001044989,TR123-380,Denizli
L100001026022,way/468958964-380,Canakkale
L100001044961,way/468958964-380,Canakkale
L100000700250,TR123-380,Denizli
L100000700251,TR123-380,Denizli
L100000700184,TR123-380,Denizli
L100001044959,way/468958964-380,Canakkale
L100001045022,way/127886746-380,Milas
L100001045901,TR123-380,Denizli
L100001064192,TR123-380,Denizli
L100000603577,way/96580455-380,Artvin
L100000603578,way/621764967-380,Ordu
L100000603612,way/127886746-380,Milas
L100000603579,way/621764967-380,Ordu
L100000603580,way/621764967-380,Ordu
L100000603581,way/621764967-380,Ordu
L100000603582,way/194082258-380,Erzurum
L100001064227,way/693406206-380,Siirt
L100000603583,way/194082258-380,Erzurum
L100001045947,way/174078394-380,Duzce
L100001064252,way/172934497-380,Konya
L100000603584,way/172934516-380,Beysehir
L100000603585,way/693406206-380,Siirt
L100000603586,way/194082258-380,Erzurum
L100000603587,way/194082258-380,Erzurum
L100000603588,way/169679398-380,Amasya
L100001064464,way/177818606-380,Osmaniye
L100000603589,way/96580455-380,Artvin
L100001064472,way/96580455-380,Artvin
L100000603590,way/96580455-380,Artvin
L100000603591,way/129553303-380,Diyarbakr
L100000603592,way/621764967-380,Ordu
L100000603593,way/177818606-380,Osmaniye
L100000603594,way/229782457-380,Adyaman
L100001064068,way/621764967-380,Ordu
L100001064082,way/693406206-380,Siirt
L100000603595,way/128190689-380,Elbistan
L100000603596,way/233873985-380,Arapgir
L100001045905,way/233873985-380,Arapgir
L100000603597,way/693406206-380,Siirt
L100000603598,way/96580455-380,Artvin
L100001045909,way/177818606-380,Osmaniye
L100000603599,way/177818606-380,Osmaniye
L100001064162,way/177818606-380,Osmaniye
L100000603600,way/129553303-380,Diyarbakr
L100000603601,way/129553303-380,Diyarbakr
L100000603602,way/229782457-380,Adyaman
L100001045953,way/172934497-380,Konya
L100000603603,way/96580455-380,Artvin
L100000603604,way/169679398-380,Amasya
L100001064470,way/172934497-380,Konya
L100001064467,way/621764967-380,Ordu
L100001045911,way/621764967-380,Ordu
L100001064134,way/194082258-380,Erzurum
L100000603605,way/177818606-380,Osmaniye
L100001064465,way/621764967-380,Ordu
L100000603606,way/177818606-380,Osmaniye
L100000603607,way/693406206-380,Siirt
L100000603608,way/693406206-380,Siirt
L100000603609,way/194082258-380,Erzurum
L100001045912,way/127886746-380,Milas
L100000603610,way/693406206-380,Siirt
L100001045913,way/621764967-380,Ordu
L100000603611,way/693406206-380,Siirt
L100001045916,way/172934516-380,Beysehir
L100000603613,way/621764967-380,Ordu
L100001045917,way/621764967-380,Ordu
L100001064463,way/177818606-380,Osmaniye
L100001045956,way/130569382-380,Izmir
L100001045957,way/169679398-380,Amasya
L100001045944,way/621764967-380,Ordu
L100000603614,way/96580455-380,Artvin
L100000603615,way/129553303-380,Diyarbakr
L100000603616,way/96580455-380,Artvin
L100001064088,way/902347576-380,Van
L100001064453,way/172934516-380,Beysehir
L100001045954,way/132128807-380,Kocaeli
L100001045919,way/621764967-380,Ordu
L100000603617,way/902347576-380,Van
L100001045879,way/902347576-380,Van
L100000603618,way/902347576-380,Van
L100001064092,way/169679398-380,Amasya
L100000603619,TR136-380,Antalya
L100001064173,way/177818606-380,Osmaniye
L100001064450,way/176009144-380,Etimesgut
L100001045941,way/96580455-380,Artvin
L100000603620,way/172934497-380,Konya
L100001064052,way/693406206-380,Siirt
L100001045906,TR136-380,Antalya
L100001045907,TR136-380,Antalya
L100001064061,way/177818606-380,Osmaniye
L100001045942,way/177818606-380,Osmaniye
L100001064178,way/693406206-380,Siirt
L100000603621,way/172934497-380,Konya
L100000603622,way/174078394-380,Duzce
L100000603623,way/177818606-380,Osmaniye
L100000603624,way/177818606-380,Osmaniye
L100000603625,way/194082258-380,Erzurum
L100001064448,way/176009144-380,Etimesgut
L100000603626,way/128190689-380,Elbistan
L100000603627,way/169679398-380,Amasya
L100000603628,way/176009144-380,Etimesgut
L100001064097,way/621764967-380,Ordu
L100000603629,way/693406206-380,Siirt
L100000603630,way/693406206-380,Siirt
L100001064120,way/177818606-380,Osmaniye
L100001064446,way/177818606-380,Osmaniye
L100001064186,way/621764967-380,Ordu
L100000603631,way/128190689-380,Elbistan
L100001045958,way/176009144-380,Etimesgut
L100001064046,TR136-380,Antalya
L100001045940,TR136-380,Antalya
L100000603632,way/194508537-380,Cermik
L100000603633,way/191530942-380,Agr
L100000603634,way/177818606-380,Osmaniye
L100000603635,way/176009144-380,Etimesgut
L100000603636,way/169679398-380,Amasya
L100000603637,way/229782457-380,Adyaman
L100000603638,way/177818606-380,Osmaniye
L100001064405,way/621764967-380,Ordu
L100000603639,way/172934497-380,Konya
L100000603640,way/233873985-380,Arapgir
L100001045949,way/127886746-380,Milas
L100000603641,way/176009144-380,Etimesgut
L100000603642,way/129553303-380,Diyarbakr
L100000603643,way/621764967-380,Ordu
L100001045938,way/693406206-380,Siirt
L100001045939,way/128190689-380,Elbistan
L100001064380,way/621764967-380,Ordu
L100000603644,way/621764967-380,Ordu
L100000603645,way/177818606-380,Osmaniye
L100000603646,way/239316403-380,Zonguldak
L100000603647,way/96580455-380,Artvin
L100001045937,way/96580455-380,Artvin
L100001045936,TR136-380,Antalya
L100001045945,way/621764967-380,Ordu
L100000603648,way/621764967-380,Ordu
L100000603649,way/129553303-380,Diyarbakr
L100001064116,way/194082258-380,Erzurum
L100000603650,way/621764967-380,Ordu
L100000603651,way/194082258-380,Erzurum
L100001045935,way/172934516-380,Beysehir
L100000603652,way/177818606-380,Osmaniye
L100001045948,way/177818606-380,Osmaniye
L100000603653,way/128190689-380,Elbistan
L100001064374,way/169679398-380,Amasya
L100000603654,way/96580455-380,Artvin
L100001064370,way/233873985-380,Arapgir
L100001064282,way/191530942-380,Agr
L100001064187,way/621764967-380,Ordu
L100000603655,way/169679398-380,Amasya
L100001064188,way/621764967-380,Ordu
L100001064190,way/172934497-380,Konya
L100000603656,way/172934516-380,Beysehir
L100000603657,way/129553303-380,Diyarbakr
L100001064075,way/194082258-380,Erzurum
L100000603658,way/129553303-380,Diyarbakr
L100001064122,way/96580455-380,Artvin
L100000603659,way/129553303-380,Diyarbakr
L100000603660,way/693406206-380,Siirt
L100001064263,way/229782457-380,Adyaman
L100000603661,TR123-380,Denizli
L100000603662,way/177818606-380,Osmaniye
L100001045928,way/229782457-380,Adyaman
L100000604342,way/129553303-380,Diyarbakr
L100000603663,way/176009144-380,Etimesgut
L100000603664,way/128190689-380,Elbistan
L100001064260,way/191530942-380,Agr
L100001064129,way/621764967-380,Ordu
L100001045959,way/177818606-380,Osmaniye
L100001045927,way/129553303-380,Diyarbakr
L100000603665,way/693406206-380,Siirt
L100001064132,way/172934516-380,Beysehir
L100000603666,way/177818606-380,Osmaniye
L100001064245,way/693406206-380,Siirt
L100001045960,way/169679398-380,Amasya
L100000603667,way/129553303-380,Diyarbakr
L100001064257,way/239316403-380,Zonguldak
L100001045924,way/169679398-380,Amasya
L100001045961,way/621764967-380,Ordu
L100001045946,way/177818606-380,Osmaniye
L100000603668,way/621764967-380,Ordu
L100001064255,way/621764967-380,Ordu
L100000603669,TR44-380,Istanbul
L100000603670,way/129553303-380,Diyarbakr
L100001045922,way/194082258-380,Erzurum
L100001045955,way/128190689-380,Elbistan
